DEPTH AC GR PERM POR RT SH SP SPC SW
1240.250 318.893 99.888 0.010 0.100 8.880 59.055 90.921 -47.384 99.900 
1240.375 328.049 99.374 0.010 0.100 8.502 58.192 90.954 -47.352 99.900 
1240.500 329.317 99.757 0.010 0.100 8.180 58.835 90.954 -47.354 99.900 
1240.625 313.735 99.871 0.010 0.100 7.934 59.026 90.940 -47.368 99.900 
1240.750 286.735 101.788 0.010 0.100 7.792 62.312 90.940 -47.369 99.900 
1240.875 270.579 104.384 0.010 0.100 7.739 66.951 90.918 -47.392 99.900 
1241.000 276.968 106.481 0.010 0.100 7.754 70.860 90.893 -47.419 99.900 
1241.125 291.619 106.992 0.010 0.100 7.838 71.837 90.867 -47.445 99.900 
1241.250 292.102 106.444 0.010 0.100 7.990 70.791 90.814 -47.500 99.900 
1241.375 283.943 105.446 0.010 0.100 8.200 68.911 90.744 -47.571 99.900 
1241.500 282.739 104.220 0.010 0.100 8.458 66.651 90.665 -47.652 99.900 
1241.625 287.143 104.463 0.010 0.100 8.759 67.095 90.583 -47.734 99.900 
1241.750 280.549 105.611 0.010 0.100 9.073 69.220 90.495 -47.823 99.900 
1241.875 265.280 106.469 0.010 0.100 9.377 70.838 90.413 -47.906 99.900 
1242.000 258.573 106.823 0.010 0.100 9.647 71.512 90.336 -47.984 99.900 
1242.125 272.091 107.417 0.010 0.100 9.876 72.654 90.262 -48.060 99.900 
1242.250 299.793 108.434 0.010 0.100 10.104 74.639 90.205 -48.118 99.900 
1242.375 325.764 109.789 0.010 0.100 10.368 77.341 90.166 -48.158 99.900 
1242.500 342.616 111.091 0.010 0.100 10.679 80.001 90.135 -48.190 99.900 
1242.625 348.629 111.104 0.010 0.100 11.033 80.028 90.092 -48.234 99.900 
1242.750 343.193 109.593 0.010 0.100 11.430 76.947 90.052 -48.275 99.900 
1242.875 326.266 108.170 0.010 0.100 11.860 74.121 89.994 -48.335 99.900 
1243.000 301.008 108.415 0.010 0.100 12.302 74.601 89.922 -48.407 99.900 
1243.125 279.580 109.472 0.010 0.100 12.802 76.704 89.873 -48.458 99.900 
1243.250 271.858 110.415 0.010 0.100 13.402 78.612 89.800 -48.532 99.900 
1243.375 273.436 110.491 0.010 0.100 14.068 78.767 89.704 -48.628 99.900 
1243.500 274.145 109.876 0.010 0.100 14.746 77.517 89.619 -48.715 99.900 
1243.625 268.737 109.157 0.010 0.100 15.393 76.072 89.520 -48.816 99.900 
1243.750 259.347 108.490 0.010 0.100 15.948 74.750 89.416 -48.920 99.900 
1243.875 249.943 107.878 0.010 0.100 16.336 73.550 89.331 -49.007 99.900 
1244.000 243.075 107.759 0.010 0.100 16.492 73.318 89.230 -49.108 99.900 
1244.125 240.897 108.107 0.010 0.100 16.364 73.996 89.131 -49.209 99.900 
1244.250 245.364 108.417 0.010 0.100 15.935 74.606 89.032 -49.308 99.900 
1244.375 256.847 108.212 0.010 0.100 15.305 74.204 88.905 -49.437 99.900 
1244.500 271.641 106.550 0.010 0.100 14.633 70.991 88.757 -49.586 99.900 
1244.625 284.900 103.821 0.010 0.100 14.055 65.926 88.574 -49.770 99.900 
1244.750 294.229 101.294 0.010 0.100 13.625 61.454 88.334 -50.011 99.900 
1244.875 301.266 98.817 0.010 0.100 13.372 57.267 88.039 -50.308 99.900 
1245.000 304.200 95.890 0.010 0.100 13.341 52.557 87.716 -50.632 99.900 
1245.125 295.118 92.027 0.010 0.100 13.561 46.713 87.349 -50.999 99.900 
1245.250 271.858 87.562 0.010 0.100 14.018 40.452 86.937 -51.412 99.900 
1245.375 250.766 82.863 0.010 0.100 14.725 34.392 86.514 -51.836 99.900 
1245.500 242.309 79.077 0.010 0.100 15.711 29.872 86.106 -52.246 99.900 
1245.625 243.283 76.787 0.010 0.100 17.026 27.286 85.727 -52.626 99.900 
1245.750 240.856 74.896 0.010 0.100 18.660 25.231 85.393 -52.961 99.900 
1245.875 231.225 74.037 0.010 0.100 20.587 24.321 85.150 -53.205 99.900 
1246.000 220.055 73.915 0.010 0.100 22.789 24.192 84.956 -53.401 99.900 
1246.125 214.431 73.744 0.010 0.100 25.134 24.013 84.830 -53.528 99.900 
1246.250 219.834 74.438 0.010 0.100 27.257 24.744 84.856 -53.503 99.900 
1246.375 229.226 78.321 0.010 0.100 28.696 29.006 84.974 -53.386 99.900 
1246.500 233.591 84.622 0.010 0.100 29.078 36.599 85.154 -53.206 99.900 
1246.625 230.093 89.881 0.010 0.100 28.327 43.640 85.474 -52.888 99.900 
1246.750 227.036 94.610 0.010 0.100 26.777 50.574 85.847 -52.516 99.900 
1246.875 231.402 98.738 0.010 0.100 24.788 57.137 86.258 -52.106 99.900 
1247.000 242.074 102.920 0.010 0.100 22.647 64.307 86.731 -51.635 99.900 
1247.125 252.183 107.685 0.010 0.100 20.637 73.174 87.177 -51.189 99.900 
1247.250 262.569 112.598 0.010 0.100 18.851 83.160 87.600 -50.768 99.900 
1247.375 280.138 116.391 0.010 0.100 17.277 91.505 88.026 -50.342 99.900 
1247.500 302.308 117.551 0.010 0.100 15.923 94.176 88.413 -49.956 99.900 
1247.625 313.924 117.832 0.010 0.100 14.809 94.831 88.745 -49.626 99.900 
1247.750 301.039 118.212 0.010 0.100 13.940 95.722 89.034 -49.338 99.900 
1247.875 283.075 118.651 0.010 0.100 13.310 96.758 89.292 -49.081 99.900 
1248.000 283.146 118.545 0.010 0.100 12.926 96.507 89.486 -48.888 99.900 
1248.125 303.893 117.563 0.010 0.100 12.761 94.202 89.652 -48.724 99.900 
1248.250 326.565 116.297 0.010 0.100 12.747 91.291 89.796 -48.581 99.900 
1248.375 330.190 114.435 0.010 0.100 12.798 87.129 89.896 -48.482 99.900 
1248.500 311.589 113.100 0.010 0.100 12.857 84.232 89.968 -48.411 99.900 
1248.625 279.230 113.296 0.010 0.100 12.880 84.653 90.046 -48.334 99.900 
1248.750 251.110 114.157 0.010 0.100 12.804 86.521 90.116 -48.265 99.900 
1248.875 240.740 115.143 0.010 0.100 12.588 88.696 90.143 -48.239 99.900 
1249.000 245.894 115.486 0.010 0.100 12.227 89.461 90.199 -48.185 99.900 
1249.125 256.206 116.298 0.010 0.100 11.766 91.294 90.246 -48.138 99.900 
1249.250 270.225 116.830 0.010 0.100 11.286 92.508 90.243 -48.143 99.900 
1249.375 296.551 116.442 0.010 0.100 10.848 91.622 90.273 -48.114 99.900 
1249.500 329.619 116.349 0.010 0.100 10.484 91.409 90.314 -48.073 99.900 
1249.625 346.368 115.561 0.010 0.100 10.226 89.630 90.280 -48.109 99.900 
1249.750 327.618 114.421 0.010 0.100 10.090 87.100 90.257 -48.133 99.900 
1249.875 296.213 114.345 0.010 0.100 10.062 86.931 90.215 -48.176 99.900 
1250.000 278.386 115.388 0.010 0.100 10.125 89.241 90.134 -48.258 99.900 
1250.125 278.326 115.639 0.010 0.100 10.262 89.805 90.077 -48.317 99.900 
1250.250 277.862 116.701 0.010 0.100 10.451 92.213 90.002 -48.392 99.900 
1250.375 266.082 118.158 0.010 0.100 10.680 95.594 89.878 -48.517 99.900 
1250.500 250.600 117.774 0.010 0.100 10.962 94.695 89.756 -48.640 99.900 
1250.625 242.957 116.632 0.010 0.100 11.319 92.056 89.632 -48.766 99.900 
1250.750 245.401 115.204 0.010 0.100 11.758 88.831 89.501 -48.898 99.900 
1250.875 257.120 112.302 0.010 0.100 12.215 82.532 89.392 -49.008 99.900 
1251.000 277.759 109.936 0.010 0.100 12.617 77.639 89.292 -49.108 99.900 
1251.125 299.480 110.274 0.010 0.100 12.915 78.326 89.199 -49.203 99.900 
1251.250 303.078 109.953 0.010 0.100 13.110 77.673 89.104 -49.299 99.900 
1251.375 285.383 109.142 0.010 0.100 13.238 76.043 89.016 -49.388 99.900 
1251.500 262.286 110.549 0.010 0.100 13.328 78.887 88.918 -49.488 99.900 
1251.625 248.838 113.169 0.010 0.100 13.421 84.379 88.812 -49.594 99.900 
1251.750 246.620 115.696 0.010 0.100 13.524 89.933 88.709 -49.699 99.900 
1251.875 248.473 117.870 0.010 0.100 13.679 94.918 88.613 -49.796 99.900 
1252.000 251.334 118.899 0.010 0.100 13.934 97.348 88.493 -49.917 99.900 
1252.125 255.602 117.784 0.010 0.100 14.285 94.717 88.361 -50.050 99.900 
1252.250 256.266 117.765 0.010 0.100 14.729 94.673 88.258 -50.154 99.900 
1252.375 252.455 118.347 0.010 0.100 15.257 96.041 88.136 -50.277 99.900 
1252.500 247.983 117.497 0.010 0.100 15.857 94.050 88.008 -50.406 99.900 
1252.625 245.871 115.573 0.010 0.100 16.438 89.655 87.913 -50.503 99.900 
1252.750 246.714 114.098 0.010 0.100 16.931 86.392 87.794 -50.622 99.900 
1252.875 248.693 112.741 0.010 0.100 17.377 83.464 87.677 -50.740 99.900 
1253.000 250.168 109.641 0.010 0.100 17.773 77.044 87.585 -50.834 99.900 
1253.125 250.364 107.123 0.010 0.100 18.119 72.087 87.481 -50.939 99.900 
1253.250 248.647 104.994 0.010 0.100 18.416 68.072 87.379 -51.042 99.900 
1253.375 245.070 105.322 0.010 0.100 18.717 68.682 87.292 -51.130 99.900 
1253.500 239.977 105.667 0.010 0.100 19.020 69.325 87.209 -51.215 99.900 
1253.625 234.509 104.223 0.010 0.100 19.271 66.657 87.145 -51.279 99.900 
1253.750 235.087 101.772 0.010 0.100 19.438 62.284 87.111 -51.314 99.900 
1253.875 247.182 100.231 0.010 0.100 19.510 59.635 87.090 -51.336 99.900 
1254.000 266.335 101.932 0.010 0.100 19.457 62.565 87.064 -51.363 99.900 
1254.125 280.082 105.029 0.010 0.100 19.297 68.138 87.042 -51.387 99.900 
1254.250 279.473 106.744 0.010 0.100 19.090 71.362 87.030 -51.400 99.900 
1254.375 267.581 106.073 0.010 0.100 18.882 70.089 87.022 -51.409 99.900 
1254.500 252.940 105.181 0.010 0.100 18.706 68.418 87.015 -51.417 99.900 
1254.625 243.653 105.574 0.010 0.100 18.575 69.150 87.001 -51.433 99.900 
1254.750 245.393 106.412 0.010 0.100 18.421 70.730 86.967 -51.467 99.900 
1254.875 252.569 108.096 0.010 0.100 18.193 73.976 86.913 -51.522 99.900 
1255.000 254.488 108.652 0.010 0.100 17.922 75.069 86.871 -51.565 99.900 
1255.125 248.558 109.336 0.010 0.100 17.670 76.432 86.837 -51.600 99.900 
1255.250 241.907 111.589 0.010 0.100 17.444 81.034 86.797 -51.641 99.900 
1255.375 243.040 112.630 0.010 0.100 17.252 83.229 86.782 -51.658 99.900 
1255.500 253.125 112.728 0.010 0.100 17.087 83.436 86.764 -51.677 99.900 
1255.625 265.175 113.096 0.010 0.100 16.927 84.222 86.715 -51.727 99.900 
1255.750 269.119 113.297 0.010 0.100 16.832 84.654 86.670 -51.773 99.900 
1255.875 263.534 112.949 0.010 0.100 16.877 83.909 86.610 -51.835 99.900 
1256.000 256.158 111.989 0.010 0.100 17.103 81.873 86.526 -51.920 99.900 
1256.125 252.924 109.880 0.010 0.100 17.466 77.525 86.427 -52.020 99.900 
1256.250 252.338 105.773 0.010 0.100 17.918 69.524 86.288 -52.160 99.900 
1256.375 249.361 103.410 0.010 0.100 18.408 65.184 86.119 -52.330 99.900 
1256.500 244.375 104.762 0.010 0.100 18.840 67.645 85.953 -52.497 99.900 
1256.625 241.734 108.762 0.010 0.100 19.107 75.287 85.776 -52.675 99.900 
1256.750 243.180 114.995 0.010 0.100 19.124 88.367 85.586 -52.867 99.900 
1256.875 247.765 121.805 0.010 0.100 19.066 99.900 85.395 -53.059 99.900 
1257.000 257.820 127.108 0.010 0.100 18.994 99.900 85.194 -53.260 99.900 
1257.125 282.600 129.659 0.010 0.100 18.845 99.900 84.984 -53.472 99.900 
1257.250 326.473 130.364 0.010 0.100 18.639 99.900 84.772 -53.685 99.900 
1257.375 370.184 129.639 0.010 0.100 18.386 99.900 84.555 -53.902 99.900 
1257.500 381.259 127.351 0.010 0.100 17.988 99.900 84.322 -54.137 99.900 
1257.625 347.332 124.215 0.010 0.100 17.352 99.900 84.067 -54.393 99.900 
1257.750 291.040 119.905 0.010 0.100 16.635 99.769 83.795 -54.666 99.900 
1257.875 245.825 116.187 0.010 0.100 15.961 91.041 83.501 -54.961 99.900 
1258.000 220.641 115.213 0.010 0.100 15.244 88.852 83.173 -55.291 99.900 
1258.125 206.923 116.512 0.010 0.100 14.474 91.780 82.816 -55.649 99.900 
1258.250 198.471 119.503 0.010 0.100 13.703 98.796 82.412 -56.053 99.900 
1258.375 194.369 125.593 0.010 0.100 12.996 99.900 81.897 -56.569 99.900 
1258.500 197.198 134.025 0.010 0.100 12.375 99.900 81.265 -57.203 99.900 
1258.625 215.059 142.203 0.010 0.100 11.893 99.900 80.499 -57.970 99.900 
1258.750 256.581 147.862 0.010 0.100 11.623 99.900 79.523 -58.947 99.900 
1258.875 315.329 148.519 0.010 0.100 11.460 99.900 78.332 -60.139 99.900 
1259.000 365.458 143.983 0.010 0.100 11.388 99.900 76.905 -61.567 99.900 
1259.125 383.962 136.904 0.010 0.100 11.429 99.900 75.149 -63.324 99.900 
1259.250 360.814 128.476 0.010 0.100 11.631 99.900 73.057 -65.417 99.900 
1259.375 309.381 117.414 0.010 0.100 11.984 93.857 70.665 -67.810 99.900 
1259.500 259.569 103.435 0.010 0.100 12.529 65.230 67.971 -70.506 99.900 
1259.625 228.629 88.314 0.010 0.100 13.332 41.472 65.017 -73.460 99.900 
1259.750 219.175 74.972 0.010 0.100 14.370 25.312 61.897 -76.582 99.900 
1259.875 220.564 65.494 0.010 0.100 15.553 16.002 58.709 -79.771 99.900 
1260.000 220.228 59.944 0.010 9.467 16.848 7.369 55.555 -82.927 99.900 
1260.125 217.461 57.826 0.010 8.935 18.223 6.399 52.546 -85.936 99.900 
1260.250 215.531 58.333 0.010 8.564 19.537 6.483 49.780 -88.704 99.900 
1260.375 215.807 59.174 0.010 8.617 20.620 6.818 47.325 -91.160 99.900 
1260.500 217.246 59.173 0.010 8.893 21.420 6.899 45.253 -93.233 99.900 
1260.625 219.132 58.552 0.010 9.256 21.909 6.768 43.630 -94.857 99.900 
1260.750 220.745 57.630 0.010 9.566 22.007 6.508 42.492 -95.995 99.900 
1260.875 221.828 56.532 0.010 9.775 21.820 6.156 41.798 -96.691 99.900 
1261.000 222.469 55.646 0.010 9.898 21.502 5.863 41.558 -96.932 99.900 
1261.125 222.756 54.975 0.010 9.953 21.193 5.633 41.788 -96.703 99.900 
1261.250 222.619 54.231 0.010 9.927 20.984 5.357 42.496 -95.996 99.900 
1261.375 222.173 54.080 0.010 9.841 20.879 5.279 43.666 -94.827 99.900 
1261.500 222.087 55.371 0.010 9.824 20.847 5.741 45.263 -93.232 99.900 
1261.625 222.623 58.817 0.010 9.928 20.846 7.068 47.227 -91.269 99.900 
1261.750 223.391 64.527 0.727 10.075 20.868 9.430 49.587 -88.910 99.900 
1261.875 223.568 71.817 0.010 0.100 20.927 22.032 52.197 -86.301 99.900 
1262.000 222.894 80.070 0.010 0.100 21.029 31.028 54.957 -83.542 99.900 
1262.125 222.050 87.920 0.010 0.100 21.175 40.935 57.841 -80.659 99.900 
1262.250 222.714 94.283 0.010 0.100 21.374 50.076 60.745 -77.756 99.900 
1262.375 226.329 99.588 0.010 0.100 21.641 58.551 63.577 -74.925 99.900 
1262.500 231.126 104.348 0.010 0.100 21.986 66.885 66.275 -72.228 99.900 
1262.625 234.167 106.825 0.010 0.100 22.391 71.517 68.750 -69.755 99.900 
1262.750 233.964 105.096 0.010 0.100 22.846 68.262 70.933 -67.573 99.900 
1262.875 231.784 100.114 0.010 0.100 23.398 59.436 72.866 -65.641 99.900 
1263.000 230.433 93.359 0.010 0.100 24.105 48.682 74.530 -63.978 99.900 
1263.125 230.485 86.095 0.010 0.100 25.015 38.503 75.932 -62.577 99.900 
1263.250 230.085 79.114 0.010 0.100 26.158 29.915 77.061 -61.449 99.900 
1263.375 225.899 71.982 0.010 0.100 27.559 22.200 77.964 -60.547 99.900 
1263.500 217.874 64.398 0.010 0.100 29.310 15.025 78.694 -59.819 99.900 
1263.625 210.158 57.737 0.010 0.100 31.589 9.492 79.297 -59.216 99.900 
1263.750 206.799 53.701 0.010 0.100 34.628 6.452 79.814 -58.701 99.900 
1263.875 206.661 52.834 0.010 0.100 38.293 5.828 80.298 -58.218 99.900 
1264.000 205.065 54.869 0.010 0.100 42.182 7.309 80.767 -57.750 99.900 
1264.125 201.169 58.523 0.010 0.100 45.691 10.110 81.251 -57.267 99.900 
1264.250 196.788 63.507 0.010 0.100 47.613 14.245 81.802 -56.717 99.900 
1264.375 194.855 71.965 0.010 0.100 47.230 22.182 82.366 -56.154 99.900 
1264.500 197.169 83.489 0.010 0.100 44.571 35.169 82.958 -55.563 99.900 
1264.625 204.172 95.803 0.010 0.100 40.303 52.421 83.603 -54.919 99.900 
1264.750 217.922 107.589 0.010 0.100 35.503 72.988 84.213 -54.311 99.900 
1264.875 249.796 116.989 0.010 0.100 31.059 92.875 84.801 -53.724 99.900 
1265.000 303.950 122.513 0.010 0.100 27.289 99.900 85.391 -53.134 99.900 
1265.125 365.779 126.092 0.010 0.100 24.020 99.900 85.904 -52.622 99.900 
1265.250 403.405 130.376 0.010 0.100 21.173 99.900 86.345 -52.183 99.900 
1265.375 384.994 132.895 0.010 0.100 18.751 99.900 86.744 -51.785 99.900 
1265.500 328.543 132.554 0.010 0.100 16.754 99.900 87.050 -51.481 99.900 
1265.625 267.613 130.144 0.010 0.100 15.143 99.900 87.289 -51.242 99.900 
1265.750 236.101 126.964 0.010 0.100 13.874 99.900 87.467 -51.065 99.900 
1265.875 246.848 124.241 0.010 0.100 12.924 99.900 87.562 -50.972 99.900 
1266.000 267.462 124.505 0.010 0.100 12.267 99.900 87.589 -50.946 99.900 
1266.125 275.328 126.960 0.010 0.100 11.882 99.900 87.553 -50.983 99.900 
1266.250 273.409 126.700 0.010 0.100 11.771 99.900 87.466 -51.071 99.900 
1266.375 288.616 122.708 0.010 0.100 11.939 99.900 87.319 -51.219 99.900 
1266.500 321.176 116.347 0.010 0.100 12.360 91.405 87.127 -51.413 99.900 
1266.625 344.580 108.627 0.010 0.100 13.000 75.020 86.886 -51.655 99.900 
1266.750 334.978 101.400 0.010 0.100 13.892 61.638 86.574 -51.967 99.900 
1266.875 291.706 94.636 0.010 0.100 15.075 50.614 86.217 -52.325 99.900 
1267.000 246.934 88.110 0.010 0.100 16.508 41.193 85.846 -52.697 99.900 
1267.125 217.603 83.401 0.010 0.100 18.123 35.059 85.452 -53.093 99.900 
1267.250 205.461 82.673 0.010 0.100 19.911 34.156 85.021 -53.525 99.900 
1267.375 204.303 84.588 0.010 0.100 21.842 36.556 84.630 -53.917 99.900 
1267.500 206.435 88.143 0.010 0.100 23.736 41.238 84.249 -54.299 99.900 
1267.625 213.919 92.439 0.010 0.100 25.425 47.317 83.875 -54.674 99.900 
1267.750 228.530 96.110 0.010 0.100 26.663 52.903 83.562 -54.988 99.900 
1267.875 245.308 99.682 0.010 0.100 27.089 58.708 83.241 -55.310 99.900 
1268.000 254.353 102.450 0.010 0.100 26.636 63.474 82.900 -55.653 99.900 
1268.125 252.923 101.465 0.010 0.100 25.651 61.750 82.580 -55.973 99.900 
1268.250 245.508 96.820 0.010 0.100 24.539 54.027 82.257 -56.298 99.900 
1268.375 238.293 92.163 0.010 0.100 23.525 46.912 81.969 -56.587 99.900 
1268.500 233.442 87.622 0.010 0.100 22.750 40.532 81.761 -56.796 99.900 
1268.625 230.554 84.888 0.010 0.100 22.343 36.940 81.590 -56.968 99.900 
1268.750 229.159 83.334 0.010 0.100 22.378 34.975 81.490 -57.069 99.900 
1268.875 228.112 81.915 0.010 0.100 22.856 33.230 81.501 -57.060 99.900 
1269.000 225.989 79.581 0.010 0.100 23.719 30.456 81.588 -56.973 99.900 
1269.125 222.869 76.098 0.010 0.100 24.940 26.530 81.785 -56.777 99.900 
1269.250 219.759 73.858 0.010 0.100 26.486 24.132 82.096 -56.468 99.900 
1269.375 217.378 72.000 0.010 0.100 28.303 22.217 82.465 -56.100 99.900 
1269.500 214.902 70.612 0.010 0.100 30.381 20.828 82.871 -55.695 99.900 
1269.625 212.180 70.088 0.010 0.100 32.665 20.313 83.319 -55.248 99.900 
1269.750 210.728 71.064 0.010 0.100 34.840 21.277 83.821 -54.747 99.900 
1269.875 210.483 74.621 0.010 0.100 36.268 24.937 84.353 -54.216 99.900 
1270.000 208.549 80.413 0.010 0.100 36.360 31.431 84.897 -53.673 99.900 
1270.125 204.697 87.702 0.010 0.100 34.945 40.641 85.442 -53.130 99.900 
1270.250 203.450 94.921 0.010 0.100 32.111 51.051 85.979 -52.594 99.900 
1270.375 209.449 101.729 0.010 0.100 28.382 62.210 86.473 -52.101 99.900 
1270.500 219.408 108.510 0.010 0.100 24.667 74.789 86.956 -51.619 99.900 
1270.625 227.984 113.543 0.010 0.100 21.490 85.186 87.418 -51.158 99.900 
1270.750 239.463 116.553 0.010 0.100 19.062 91.873 87.770 -50.807 99.900 
1270.875 270.055 117.511 0.010 0.100 17.303 94.081 88.048 -50.530 99.900 
1271.000 315.042 115.329 0.010 0.100 16.040 89.110 88.240 -50.339 99.900 
1271.125 346.490 112.463 0.010 0.100 15.181 82.873 88.304 -50.277 99.900 
1271.250 337.357 108.724 0.010 0.100 14.682 75.213 88.261 -50.320 99.900 
1271.375 292.277 104.735 0.010 0.100 14.571 67.595 88.120 -50.462 99.900 
1271.500 248.998 100.053 0.010 0.100 14.852 59.333 87.869 -50.714 99.900 
1271.625 228.718 96.435 0.010 0.100 15.508 53.415 87.567 -51.018 99.900 
1271.750 226.908 93.946 0.010 0.100 16.495 49.565 87.228 -51.358 99.900 
1271.875 228.451 92.491 0.010 0.100 17.846 47.394 86.863 -51.724 99.900 
1272.000 227.530 93.468 0.010 0.100 19.581 48.846 86.531 -52.058 99.900 
1272.125 226.009 96.524 0.010 0.100 21.702 53.555 86.233 -52.356 99.900 
1272.250 226.028 101.253 0.010 0.100 24.126 61.384 85.964 -52.626 99.900 
1272.375 229.542 106.647 0.010 0.100 26.475 71.177 85.718 -52.874 99.900 
1272.500 235.275 113.021 0.010 0.100 28.177 84.063 85.488 -53.105 99.900 
1272.625 240.731 118.521 0.010 0.100 28.841 96.452 85.271 -53.323 99.900 
1272.750 247.088 121.622 0.010 0.100 28.497 99.900 85.056 -53.539 99.900 
1272.875 259.274 121.032 0.010 0.100 27.492 99.900 84.831 -53.765 99.900 
1273.000 275.410 116.415 0.010 0.100 26.218 91.559 84.603 -53.994 99.900 
1273.125 285.192 110.882 0.010 0.100 24.943 79.571 84.370 -54.228 99.900 
1273.250 279.928 105.784 0.010 0.100 23.861 69.544 84.122 -54.477 99.900 
1273.375 262.070 101.746 0.010 0.100 23.153 62.239 83.916 -54.685 99.900 
1273.500 243.307 98.338 0.010 0.100 22.661 56.479 83.758 -54.843 99.900 
1273.625 231.295 95.441 0.010 0.100 22.249 51.855 83.637 -54.966 99.900 
1273.750 226.744 94.590 0.010 0.100 21.869 50.544 83.635 -54.968 99.900 
1273.875 228.124 97.412 0.010 0.100 21.519 54.974 83.747 -54.858 99.900 
1274.000 232.753 104.195 0.010 0.100 21.184 66.605 83.931 -54.675 99.900 
1274.125 237.762 111.374 0.010 0.100 20.854 80.587 84.226 -54.381 99.900 
1274.250 242.272 117.746 0.010 0.100 20.489 94.628 84.613 -53.995 99.900 
1274.375 248.510 123.262 0.010 0.100 20.013 99.900 85.032 -53.577 99.900 
1274.500 257.444 127.457 0.010 0.100 19.363 99.900 85.478 -53.133 99.900 
1274.625 266.182 129.772 0.010 0.100 18.478 99.900 85.907 -52.704 99.900 
1274.750 270.660 131.282 0.010 0.100 17.372 99.900 86.262 -52.351 99.900 
1274.875 269.178 130.261 0.010 0.100 16.173 99.900 86.552 -52.062 99.900 
1275.000 263.549 127.738 0.010 0.100 15.046 99.900 86.763 -51.852 99.900 
1275.125 258.334 125.887 0.010 0.100 14.031 99.900 86.866 -51.750 99.900 
1275.250 260.530 123.617 0.010 0.100 13.179 99.900 86.869 -51.748 99.900 
1275.375 276.139 120.969 0.010 0.100 12.551 99.900 86.775 -51.843 99.900 
